"id","session_id","session_position","not_skipped","topic","topic_name"
"36921","0_0b4fa868-3736-4fd6-b68a-547638c4ed70",3,0,14,"Country_14"
"36922","0_0b4fa868-3736-4fd6-b68a-547638c4ed70",4,0,14,"Country_14"
"36923","0_0b50a96a-efdf-4121-a557-6615b65fe1fa",1,0,6,"Spanish_6"
"36924","0_0b50a96a-efdf-4121-a557-6615b65fe1fa",2,0,6,"Spanish_6"
"36925","0_0b50a96a-efdf-4121-a557-6615b65fe1fa",3,0,6,"Spanish_6"
"36926","0_0b50a96a-efdf-4121-a557-6615b65fe1fa",4,0,6,"Spanish_6"
"36927","0_0b50a96a-efdf-4121-a557-6615b65fe1fa",5,0,6,"Spanish_6"
"36928","0_0b50a96a-efdf-4121-a557-6615b65fe1fa",6,0,6,"Spanish_6"
"36929","0_0b50a96a-efdf-4121-a557-6615b65fe1fa",7,0,6,"Spanish_6"
"36930","0_0b50a96a-efdf-4121-a557-6615b65fe1fa",8,0,6,"Spanish_6"
"36931","0_0b50a96a-efdf-4121-a557-6615b65fe1fa",9,0,6,"Spanish_6"
"36932","0_0b512539-383f-43a9-a3f0-460c3840a3da",1,1,14,"Country_14"
"36933","0_0b512539-383f-43a9-a3f0-460c3840a3da",2,1,15,"OldRap_15"
"36934","0_0b512539-383f-43a9-a3f0-460c3840a3da",3,1,4,"NewRap_4"
"36935","0_0b512539-383f-43a9-a3f0-460c3840a3da",4,0,14,"Country_14"
"36936","0_0b512539-383f-43a9-a3f0-460c3840a3da",5,0,15,"OldRap_15"
"36937","0_0b512539-383f-43a9-a3f0-460c3840a3da",6,0,4,"NewRap_4"
"36938","0_0b512539-383f-43a9-a3f0-460c3840a3da",7,0,15,"OldRap_15"
"36939","0_0b512539-383f-43a9-a3f0-460c3840a3da",8,0,10,"Hiphop_10"
"36940","0_0b512539-383f-43a9-a3f0-460c3840a3da",9,0,4,"NewRap_4"
"36941","0_0b512539-383f-43a9-a3f0-460c3840a3da",10,0,4,"NewRap_4"
"36942","0_0b512539-383f-43a9-a3f0-460c3840a3da",11,0,14,"Country_14"
"36943","0_0b512539-383f-43a9-a3f0-460c3840a3da",12,0,15,"OldRap_15"
"36944","0_0b512539-383f-43a9-a3f0-460c3840a3da",13,0,14,"Country_14"
"36945","0_0b51261f-bbe9-47f2-9093-8d317e4a3e21",1,1,8,"Metal_8"
"36946","0_0b51261f-bbe9-47f2-9093-8d317e4a3e21",2,1,8,"Metal_8"
"36947","0_0b51261f-bbe9-47f2-9093-8d317e4a3e21",3,1,8,"Metal_8"
"36948","0_0b51261f-bbe9-47f2-9093-8d317e4a3e21",4,1,8,"Metal_8"
"36949","0_0b51261f-bbe9-47f2-9093-8d317e4a3e21",5,0,8,"Metal_8"
"36950","0_0b51261f-bbe9-47f2-9093-8d317e4a3e21",6,0,8,"Metal_8"
"36951","0_0b5128db-64f1-4d67-9ea2-e19166fc656a",1,0,4,"NewRap_4"
"36952","0_0b513553-3dc4-446c-b199-1caffe1434f4",1,0,11,"Study_11"
"36953","0_0b513553-3dc4-446c-b199-1caffe1434f4",2,0,11,"Study_11"
"36954","0_0b513553-3dc4-446c-b199-1caffe1434f4",3,0,7,"Throwback_7"
"36955","0_0b513553-3dc4-446c-b199-1caffe1434f4",4,0,12,"Summer_12"
"36956","0_0b5271a1-3b21-4c10-a2a9-64a70f8f39a7",1,0,15,"OldRap_15"
"36957","0_0b5271a1-3b21-4c10-a2a9-64a70f8f39a7",2,0,15,"OldRap_15"
"36958","0_0b5271a1-3b21-4c10-a2a9-64a70f8f39a7",3,0,15,"OldRap_15"
"36959","0_0b5271a1-3b21-4c10-a2a9-64a70f8f39a7",4,0,15,"OldRap_15"
"36960","0_0b5271a1-3b21-4c10-a2a9-64a70f8f39a7",5,0,5,"Rock_5"
"36961","0_0b5271a1-3b21-4c10-a2a9-64a70f8f39a7",6,0,15,"OldRap_15"
"36962","0_0b5271a1-3b21-4c10-a2a9-64a70f8f39a7",7,0,4,"NewRap_4"
"36963","0_0b5271a1-3b21-4c10-a2a9-64a70f8f39a7",8,0,15,"OldRap_15"
"36964","0_0b5271a1-3b21-4c10-a2a9-64a70f8f39a7",9,1,4,"NewRap_4"
"36965","0_0b5271a1-3b21-4c10-a2a9-64a70f8f39a7",10,0,4,"NewRap_4"
"36966","0_0b5271a1-3b21-4c10-a2a9-64a70f8f39a7",11,0,15,"OldRap_15"
"36967","0_0b5271a1-3b21-4c10-a2a9-64a70f8f39a7",12,0,4,"NewRap_4"
"36968","0_0b52bada-243a-4907-aa61-7a8a4b285fe5",1,1,4,"NewRap_4"
"36969","0_0b52bada-243a-4907-aa61-7a8a4b285fe5",2,1,15,"OldRap_15"
"36970","0_0b52c9b8-ca49-41fd-afc5-54075493e549",1,1,4,"NewRap_4"
"36971","0_0b52c9b8-ca49-41fd-afc5-54075493e549",2,0,4,"NewRap_4"
"36972","0_0b52c9b8-ca49-41fd-afc5-54075493e549",3,0,4,"NewRap_4"
"36973","0_0b52c9b8-ca49-41fd-afc5-54075493e549",4,0,4,"NewRap_4"
"36974","0_0b52c9b8-ca49-41fd-afc5-54075493e549",5,1,4,"NewRap_4"
"36975","0_0b52c9b8-ca49-41fd-afc5-54075493e549",6,1,4,"NewRap_4"
"36976","0_0b52c9b8-ca49-41fd-afc5-54075493e549",7,1,4,"NewRap_4"
"36977","0_0b52c9b8-ca49-41fd-afc5-54075493e549",8,1,15,"OldRap_15"
"36978","0_0b52c9b8-ca49-41fd-afc5-54075493e549",9,1,4,"NewRap_4"
"36979","0_0b53295a-3337-4c8d-ab28-b09d085eef44",1,0,6,"Spanish_6"
"36980","0_0b53295a-3337-4c8d-ab28-b09d085eef44",2,1,6,"Spanish_6"
"36981","0_0b53295a-3337-4c8d-ab28-b09d085eef44",3,1,6,"Spanish_6"
"36982","0_0b53295a-3337-4c8d-ab28-b09d085eef44",4,1,6,"Spanish_6"
"36983","0_0b53295a-3337-4c8d-ab28-b09d085eef44",5,1,6,"Spanish_6"
"36984","0_0b53295a-3337-4c8d-ab28-b09d085eef44",6,1,6,"Spanish_6"
"36985","0_0b53295a-3337-4c8d-ab28-b09d085eef44",7,1,6,"Spanish_6"
"36986","0_0b53295a-3337-4c8d-ab28-b09d085eef44",8,1,6,"Spanish_6"
"36987","0_0b53295a-3337-4c8d-ab28-b09d085eef44",9,1,6,"Spanish_6"
"36988","0_0b53295a-3337-4c8d-ab28-b09d085eef44",10,1,6,"Spanish_6"
"36989","0_0b53295a-3337-4c8d-ab28-b09d085eef44",11,1,6,"Spanish_6"
"36990","0_0b53b0fe-2d5e-4bbb-a44b-7f89c51acb8d",1,1,12,"Summer_12"
"36991","0_0b53b0fe-2d5e-4bbb-a44b-7f89c51acb8d",2,0,12,"Summer_12"
"36992","0_0b53b0fe-2d5e-4bbb-a44b-7f89c51acb8d",3,0,0,"Indie_0"
"36993","0_0b53b0fe-2d5e-4bbb-a44b-7f89c51acb8d",4,0,10,"Hiphop_10"
"36994","0_0b53b0fe-2d5e-4bbb-a44b-7f89c51acb8d",5,0,10,"Hiphop_10"
"36995","0_0b53b0fe-2d5e-4bbb-a44b-7f89c51acb8d",6,0,15,"OldRap_15"
"36996","0_0b53b0fe-2d5e-4bbb-a44b-7f89c51acb8d",7,1,12,"Summer_12"
"36997","0_0b53b0fe-2d5e-4bbb-a44b-7f89c51acb8d",8,0,11,"Study_11"
"36998","0_0b53b0fe-2d5e-4bbb-a44b-7f89c51acb8d",9,0,11,"Study_11"
"36999","0_0b548e7a-208c-4698-be96-8782d367670a",1,1,4,"NewRap_4"
"37000","0_0b548e7a-208c-4698-be96-8782d367670a",2,0,4,"NewRap_4"
"37001","0_0b548e7a-208c-4698-be96-8782d367670a",3,0,15,"OldRap_15"
"37002","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",1,1,0,"Indie_0"
"37003","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",2,0,0,"Indie_0"
"37004","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",3,0,0,"Indie_0"
"37005","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",4,0,0,"Indie_0"
"37006","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",5,0,0,"Indie_0"
"37007","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",6,1,0,"Indie_0"
"37008","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",7,1,0,"Indie_0"
"37009","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",8,1,0,"Indie_0"
"37010","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",9,1,0,"Indie_0"
"37011","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",10,1,0,"Indie_0"
"37012","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",11,1,0,"Indie_0"
"37013","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",12,1,0,"Indie_0"
"37014","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",13,1,0,"Indie_0"
"37015","0_0b54bb27-8526-4024-a01a-f99e19ba25bb",14,1,0,"Indie_0"
"37016","0_0b54cde4-708f-4934-9a4e-8891ecfc24e9",1,0,4,"NewRap_4"
"37017","0_0b54f4d2-8303-456f-9b28-13fe930a3b13",1,0,8,"Metal_8"
"37018","0_0b54f4d2-8303-456f-9b28-13fe930a3b13",2,0,0,"Indie_0"
"37019","0_0b54f4d2-8303-456f-9b28-13fe930a3b13",3,0,0,"Indie_0"
"37020","0_0b554935-74f2-48f4-9304-151a90f55272",1,0,15,"OldRap_15"
"37021","0_0b554935-74f2-48f4-9304-151a90f55272",2,0,4,"NewRap_4"
"37022","0_0b5578c2-5b89-4543-a04e-63e29769766f",1,0,4,"NewRap_4"
"37023","0_0b5578c2-5b89-4543-a04e-63e29769766f",2,0,4,"NewRap_4"
"37024","0_0b5578c2-5b89-4543-a04e-63e29769766f",3,0,4,"NewRap_4"
"37025","0_0b5578c2-5b89-4543-a04e-63e29769766f",4,1,4,"NewRap_4"
"37026","0_0b5578c2-5b89-4543-a04e-63e29769766f",5,0,4,"NewRap_4"
"37027","0_0b557b05-6c11-47fa-9ad1-cdaac24b632e",1,0,4,"NewRap_4"
"37028","0_0b557b05-6c11-47fa-9ad1-cdaac24b632e",2,0,4,"NewRap_4"
"37029","0_0b557b05-6c11-47fa-9ad1-cdaac24b632e",3,1,4,"NewRap_4"
"37030","0_0b557b05-6c11-47fa-9ad1-cdaac24b632e",4,1,4,"NewRap_4"
"37031","0_0b557b05-6c11-47fa-9ad1-cdaac24b632e",5,1,4,"NewRap_4"
"37032","0_0b557b05-6c11-47fa-9ad1-cdaac24b632e",6,1,4,"NewRap_4"
"37033","0_0b557b05-6c11-47fa-9ad1-cdaac24b632e",7,1,4,"NewRap_4"
"37034","0_0b557b05-6c11-47fa-9ad1-cdaac24b632e",8,1,4,"NewRap_4"
"37035","0_0b557b05-6c11-47fa-9ad1-cdaac24b632e",9,1,4,"NewRap_4"
"37036","0_0b557b05-6c11-47fa-9ad1-cdaac24b632e",10,0,4,"NewRap_4"
"37037","0_0b557b05-6c11-47fa-9ad1-cdaac24b632e",11,1,4,"NewRap_4"
"37038","0_0b557b05-6c11-47fa-9ad1-cdaac24b632e",12,1,4,"NewRap_4"
"37039","0_0b557b05-6c11-47fa-9ad1-cdaac24b632e",13,0,4,"NewRap_4"
"37040","0_0b57d1da-51b2-427a-bbaa-048924207d25",1,0,4,"NewRap_4"
"37041","0_0b57d1da-51b2-427a-bbaa-048924207d25",2,0,4,"NewRap_4"
"37042","0_0b57d1da-51b2-427a-bbaa-048924207d25",3,0,4,"NewRap_4"
"37043","0_0b57d1da-51b2-427a-bbaa-048924207d25",4,1,4,"NewRap_4"
"37044","0_0b57d1da-51b2-427a-bbaa-048924207d25",5,0,4,"NewRap_4"
"37045","0_0b57dea4-c265-42d8-a1d7-1b78bd5f3706",1,0,11,"Study_11"
"37046","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",1,0,4,"NewRap_4"
"37047","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",2,0,4,"NewRap_4"
"37048","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",3,0,4,"NewRap_4"
"37049","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",4,0,4,"NewRap_4"
"37050","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",5,0,4,"NewRap_4"
"37051","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",6,0,4,"NewRap_4"
"37052","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",7,0,4,"NewRap_4"
"37053","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",8,0,4,"NewRap_4"
"37054","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",9,0,4,"NewRap_4"
"37055","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",10,0,4,"NewRap_4"
"37056","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",11,0,4,"NewRap_4"
"37057","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",12,0,4,"NewRap_4"
"37058","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",13,0,4,"NewRap_4"
"37059","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",14,0,4,"NewRap_4"
"37060","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",15,1,4,"NewRap_4"
"37061","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",16,0,4,"NewRap_4"
"37062","0_0b5840a0-f34d-44f3-bb46-fcbd69900918",17,0,4,"NewRap_4"
"37063","0_0b584389-d582-421a-a2ea-309e89019480",1,0,4,"NewRap_4"
"37064","0_0b584389-d582-421a-a2ea-309e89019480",2,0,4,"NewRap_4"
"37065","0_0b584389-d582-421a-a2ea-309e89019480",3,0,4,"NewRap_4"
"37066","0_0b584389-d582-421a-a2ea-309e89019480",4,1,15,"OldRap_15"
"37067","0_0b584389-d582-421a-a2ea-309e89019480",5,0,15,"OldRap_15"
"37068","0_0b584389-d582-421a-a2ea-309e89019480",6,0,4,"NewRap_4"
"37069","0_0b584389-d582-421a-a2ea-309e89019480",7,0,4,"NewRap_4"
"37070","0_0b584389-d582-421a-a2ea-309e89019480",8,0,15,"OldRap_15"
"37071","0_0b585586-f021-46d8-9700-5bcd5f38b3a4",1,0,4,"NewRap_4"
"37072","0_0b585586-f021-46d8-9700-5bcd5f38b3a4",2,1,4,"NewRap_4"
"37073","0_0b58a9dd-aa40-4d78-93ce-eac74723c6cc",1,0,15,"OldRap_15"
"37074","0_0b58a9dd-aa40-4d78-93ce-eac74723c6cc",2,1,12,"Summer_12"
"37075","0_0b58a9dd-aa40-4d78-93ce-eac74723c6cc",3,0,3,"House_3"
"37076","0_0b58a9dd-aa40-4d78-93ce-eac74723c6cc",4,0,0,"Indie_0"
"37077","0_0b58a9dd-aa40-4d78-93ce-eac74723c6cc",5,0,3,"House_3"
"37078","0_0b58a9dd-aa40-4d78-93ce-eac74723c6cc",6,0,0,"Indie_0"
"37079","0_0b58a9dd-aa40-4d78-93ce-eac74723c6cc",7,0,7,"Throwback_7"
"37080","0_0b58a9dd-aa40-4d78-93ce-eac74723c6cc",8,0,2,"Reggae_2"
"37081","0_0b590d1e-6c43-45d0-bddb-7e499d41c451",1,0,6,"Spanish_6"
"37082","0_0b590d1e-6c43-45d0-bddb-7e499d41c451",2,0,7,"Throwback_7"
"37083","0_0b590d1e-6c43-45d0-bddb-7e499d41c451",3,0,10,"Hiphop_10"
"37084","0_0b590d1e-6c43-45d0-bddb-7e499d41c451",4,0,10,"Hiphop_10"
"37085","0_0b590d1e-6c43-45d0-bddb-7e499d41c451",5,0,7,"Throwback_7"
"37086","0_0b590d1e-6c43-45d0-bddb-7e499d41c451",6,0,10,"Hiphop_10"
"37087","0_0b590d1e-6c43-45d0-bddb-7e499d41c451",7,0,7,"Throwback_7"
"37088","0_0b5a0c3e-f8c0-4714-bd83-b44fd7bfe530",1,0,12,"Summer_12"
"37089","0_0b5a0c3e-f8c0-4714-bd83-b44fd7bfe530",2,0,15,"OldRap_15"
"37090","0_0b5a0c3e-f8c0-4714-bd83-b44fd7bfe530",3,0,14,"Country_14"
"37091","0_0b5a0c3e-f8c0-4714-bd83-b44fd7bfe530",4,0,2,"Reggae_2"
"37092","0_0b5a0c3e-f8c0-4714-bd83-b44fd7bfe530",5,0,7,"Throwback_7"
"37093","0_0b5a0c3e-f8c0-4714-bd83-b44fd7bfe530",6,1,14,"Country_14"
"37094","0_0b5a0c3e-f8c0-4714-bd83-b44fd7bfe530",7,0,12,"Summer_12"
"37095","0_0b5a0c3e-f8c0-4714-bd83-b44fd7bfe530",8,0,14,"Country_14"
"37096","0_0b5a0c3e-f8c0-4714-bd83-b44fd7bfe530",9,0,4,"NewRap_4"
"37097","0_0b5a0c3e-f8c0-4714-bd83-b44fd7bfe530",10,0,7,"Throwback_7"
"37098","0_0b5a43e4-3b83-4ccc-96f8-4c54c7788677",1,1,4,"NewRap_4"
"37099","0_0b5a43e4-3b83-4ccc-96f8-4c54c7788677",2,0,15,"OldRap_15"
"37100","0_0b5a43e4-3b83-4ccc-96f8-4c54c7788677",3,0,4,"NewRap_4"
"37101","0_0b5a71f1-57ef-4667-801c-05bc8296fd78",1,0,4,"NewRap_4"
"37102","0_0b5a71f1-57ef-4667-801c-05bc8296fd78",2,0,4,"NewRap_4"
"37103","0_0b5a71f1-57ef-4667-801c-05bc8296fd78",3,0,4,"NewRap_4"
"37104","0_0b5a71f1-57ef-4667-801c-05bc8296fd78",4,0,4,"NewRap_4"
"37105","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",1,0,8,"Metal_8"
"37106","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",2,0,8,"Metal_8"
"37107","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",3,0,8,"Metal_8"
"37108","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",4,0,8,"Metal_8"
"37109","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",5,0,8,"Metal_8"
"37110","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",6,0,8,"Metal_8"
"37111","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",7,0,8,"Metal_8"
"37112","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",8,1,8,"Metal_8"
"37113","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",9,1,8,"Metal_8"
"37114","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",10,1,12,"Summer_12"
"37115","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",11,1,8,"Metal_8"
"37116","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",12,0,8,"Metal_8"
"37117","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",13,1,8,"Metal_8"
"37118","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",14,1,8,"Metal_8"
"37119","0_0b5ac313-8d9b-44ba-8f93-a39d176f9552",15,1,8,"Metal_8"
"37120","0_0b5bb2e8-2b30-42de-b5f5-b8746cf48df0",1,0,4,"NewRap_4"
"37121","0_0b5e19c5-c780-4c6b-96bf-c304814802d8",1,0,12,"Summer_12"
"37122","0_0b5e19c5-c780-4c6b-96bf-c304814802d8",2,0,8,"Metal_8"
"37123","0_0b5e338c-567f-40cb-9867-52adf6e2408d",1,0,4,"NewRap_4"
"37124","0_0b5e338c-567f-40cb-9867-52adf6e2408d",2,0,4,"NewRap_4"
"37125","0_0b5e338c-567f-40cb-9867-52adf6e2408d",3,0,0,"Indie_0"
"37126","0_0b5e338c-567f-40cb-9867-52adf6e2408d",4,1,8,"Metal_8"
"37127","0_0b5e5e81-6a88-4669-8b76-94784ecf4ab2",1,1,7,"Throwback_7"
"37128","0_0b5e5e81-6a88-4669-8b76-94784ecf4ab2",2,0,12,"Summer_12"
"37129","0_0b5e5e81-6a88-4669-8b76-94784ecf4ab2",3,0,12,"Summer_12"
"37130","0_0b5e5e81-6a88-4669-8b76-94784ecf4ab2",4,0,12,"Summer_12"
"37131","0_0b5e5e81-6a88-4669-8b76-94784ecf4ab2",5,0,12,"Summer_12"
"37132","0_0b5e5e81-6a88-4669-8b76-94784ecf4ab2",6,0,4,"NewRap_4"
"37133","0_0b5e5e81-6a88-4669-8b76-94784ecf4ab2",7,0,12,"Summer_12"
"37134","0_0b5e5e81-6a88-4669-8b76-94784ecf4ab2",8,0,12,"Summer_12"
"37135","0_0b5e5e81-6a88-4669-8b76-94784ecf4ab2",9,0,12,"Summer_12"
"37136","0_0b5e5e81-6a88-4669-8b76-94784ecf4ab2",10,0,3,"House_3"
"37137","0_0b5e7041-be93-4677-aa24-4a04a799497d",1,0,4,"NewRap_4"
"37138","0_0b5e7041-be93-4677-aa24-4a04a799497d",2,0,12,"Summer_12"
"37139","0_0b5e7041-be93-4677-aa24-4a04a799497d",3,0,2,"Reggae_2"
"37140","0_0b5e7041-be93-4677-aa24-4a04a799497d",4,0,8,"Metal_8"
"37141","0_0b5e7041-be93-4677-aa24-4a04a799497d",5,0,8,"Metal_8"
"37142","0_0b5e7041-be93-4677-aa24-4a04a799497d",6,0,4,"NewRap_4"
"37143","0_0b5e7041-be93-4677-aa24-4a04a799497d",7,0,12,"Summer_12"
"37144","0_0b5e7041-be93-4677-aa24-4a04a799497d",8,0,2,"Reggae_2"
"37145","0_0b5e7041-be93-4677-aa24-4a04a799497d",9,0,8,"Metal_8"
"37146","0_0b5e7041-be93-4677-aa24-4a04a799497d",10,0,8,"Metal_8"
"37147","0_0b5ea17b-94e6-4ddf-871b-57401a9f6d20",1,1,15,"OldRap_15"
"37148","0_0b5ea17b-94e6-4ddf-871b-57401a9f6d20",2,0,10,"Hiphop_10"
"37149","0_0b5ea17b-94e6-4ddf-871b-57401a9f6d20",3,0,11,"Study_11"
"37150","0_0b5ea17b-94e6-4ddf-871b-57401a9f6d20",4,0,11,"Study_11"
"37151","0_0b5ea17b-94e6-4ddf-871b-57401a9f6d20",5,0,15,"OldRap_15"
"37152","0_0b5ea17b-94e6-4ddf-871b-57401a9f6d20",6,0,9,"Chill_9"
"37153","0_0b5ea17b-94e6-4ddf-871b-57401a9f6d20",7,0,9,"Chill_9"
"37154","0_0b5ea17b-94e6-4ddf-871b-57401a9f6d20",8,0,12,"Summer_12"
"37155","0_0b5ea17b-94e6-4ddf-871b-57401a9f6d20",9,1,11,"Study_11"
"37156","0_0b5ea17b-94e6-4ddf-871b-57401a9f6d20",10,0,4,"NewRap_4"
"37157","0_0b5f748b-4085-4ef1-a6f4-3d67d4190637",1,1,4,"NewRap_4"
"37158","0_0b5f748b-4085-4ef1-a6f4-3d67d4190637",2,0,12,"Summer_12"
"37159","0_0b5f748b-4085-4ef1-a6f4-3d67d4190637",3,0,4,"NewRap_4"
"37160","0_0b5f748b-4085-4ef1-a6f4-3d67d4190637",4,0,4,"NewRap_4"
"37161","0_0b5f748b-4085-4ef1-a6f4-3d67d4190637",5,1,4,"NewRap_4"
"37162","0_0b5f7c8b-57a0-422b-b23a-70e8baad7cd6",1,0,14,"Country_14"
"37163","0_0b5f7c8b-57a0-422b-b23a-70e8baad7cd6",2,0,14,"Country_14"
"37164","0_0b5f7c8b-57a0-422b-b23a-70e8baad7cd6",3,0,14,"Country_14"
"37165","0_0b5f7c8b-57a0-422b-b23a-70e8baad7cd6",4,1,14,"Country_14"
"37166","0_0b5f7c8b-57a0-422b-b23a-70e8baad7cd6",5,1,14,"Country_14"
"37167","0_0b5f7c8b-57a0-422b-b23a-70e8baad7cd6",6,1,14,"Country_14"
"37168","0_0b5f7c8b-57a0-422b-b23a-70e8baad7cd6",7,0,14,"Country_14"
"37169","0_0b5f7c8b-57a0-422b-b23a-70e8baad7cd6",8,0,14,"Country_14"
"37170","0_0b5f7c8b-57a0-422b-b23a-70e8baad7cd6",9,0,14,"Country_14"
"37171","0_0b5f7c8b-57a0-422b-b23a-70e8baad7cd6",10,0,14,"Country_14"
"37172","0_0b60127c-f26f-4d72-ba80-2fca8058367e",1,1,0,"Indie_0"
"37173","0_0b604c1f-10ce-4182-a4a6-c1b8cc23f81f",1,1,4,"NewRap_4"
"37174","0_0b604c1f-10ce-4182-a4a6-c1b8cc23f81f",2,0,4,"NewRap_4"
"37175","0_0b604c1f-10ce-4182-a4a6-c1b8cc23f81f",3,0,4,"NewRap_4"
"37176","0_0b604c1f-10ce-4182-a4a6-c1b8cc23f81f",4,0,4,"NewRap_4"
"37177","0_0b604c1f-10ce-4182-a4a6-c1b8cc23f81f",5,0,4,"NewRap_4"
"37178","0_0b604c1f-10ce-4182-a4a6-c1b8cc23f81f",6,1,4,"NewRap_4"
"37179","0_0b604c1f-10ce-4182-a4a6-c1b8cc23f81f",7,0,4,"NewRap_4"
"37180","0_0b60b117-7568-4cc6-84cc-c69187a908c9",1,0,12,"Summer_12"
"37181","0_0b60b117-7568-4cc6-84cc-c69187a908c9",2,0,12,"Summer_12"
"37182","0_0b616f19-3981-4000-9b10-adb690c170a0",1,1,12,"Summer_12"
"37183","0_0b616f19-3981-4000-9b10-adb690c170a0",2,0,12,"Summer_12"
"37184","0_0b616f19-3981-4000-9b10-adb690c170a0",3,0,12,"Summer_12"
"37185","0_0b616f19-3981-4000-9b10-adb690c170a0",4,0,3,"House_3"
"37186","0_0b616f19-3981-4000-9b10-adb690c170a0",5,0,3,"House_3"
"37187","0_0b616f19-3981-4000-9b10-adb690c170a0",6,0,14,"Country_14"
"37188","0_0b621f0d-5380-40eb-8291-560414d7d0ef",1,0,14,"Country_14"
"37189","0_0b621f0d-5380-40eb-8291-560414d7d0ef",2,1,14,"Country_14"
"37190","0_0b621f0d-5380-40eb-8291-560414d7d0ef",3,0,14,"Country_14"
"37191","0_0b621f0d-5380-40eb-8291-560414d7d0ef",4,1,14,"Country_14"
"37192","0_0b621f0d-5380-40eb-8291-560414d7d0ef",5,1,14,"Country_14"
"37193","0_0b621f0d-5380-40eb-8291-560414d7d0ef",6,1,14,"Country_14"
"37194","0_0b621f0d-5380-40eb-8291-560414d7d0ef",7,1,14,"Country_14"
"37195","0_0b621f0d-5380-40eb-8291-560414d7d0ef",8,0,14,"Country_14"
"37196","0_0b621f0d-5380-40eb-8291-560414d7d0ef",9,0,14,"Country_14"
"37197","0_0b621f0d-5380-40eb-8291-560414d7d0ef",10,1,4,"NewRap_4"
"37198","0_0b6294a9-f9ab-48a7-af69-5bad6da9a3c3",1,1,7,"Throwback_7"
"37199","0_0b6294a9-f9ab-48a7-af69-5bad6da9a3c3",2,0,7,"Throwback_7"
"37200","0_0b63953a-96f6-4171-9bd5-7bc8d6e921b3",1,1,12,"Summer_12"
"37201","0_0b63953a-96f6-4171-9bd5-7bc8d6e921b3",2,1,12,"Summer_12"
"37202","0_0b63953a-96f6-4171-9bd5-7bc8d6e921b3",3,1,12,"Summer_12"
"37203","0_0b63953a-96f6-4171-9bd5-7bc8d6e921b3",4,1,12,"Summer_12"
"37204","0_0b63bb45-2be3-4d8f-9b10-b89b588d98da",1,1,3,"House_3"
"37205","0_0b64a846-fdf4-4aa8-b4bb-6c9556227fa7",1,0,12,"Summer_12"
"37206","0_0b64a846-fdf4-4aa8-b4bb-6c9556227fa7",2,0,12,"Summer_12"
"37207","0_0b64a846-fdf4-4aa8-b4bb-6c9556227fa7",3,1,12,"Summer_12"
"37208","0_0b64a846-fdf4-4aa8-b4bb-6c9556227fa7",4,0,12,"Summer_12"
"37209","0_0b65da4e-b867-41af-bcb8-25b7d1578a23",1,0,15,"OldRap_15"
"37210","0_0b65da4e-b867-41af-bcb8-25b7d1578a23",2,0,4,"NewRap_4"
"37211","0_0b65da4e-b867-41af-bcb8-25b7d1578a23",3,0,15,"OldRap_15"
"37212","0_0b65da4e-b867-41af-bcb8-25b7d1578a23",4,0,4,"NewRap_4"
